,Unnamed: 0,username,full_text,tweet_clean,english_text,sentiment,label
1006,1013,idn_citizen,Inilah Faktor yang Hambat Kemajuan AI di Asia Tenggara. #idncitizen #promedia https://t.co/okkO7Doce2,faktor hambat maju ai asia tenggara ,factors inhibiting the progress of Southeast Asia AI,0.0,neutral
1007,1014,Bisniscom,KEMAJUAN TEKNOLOGI : Saatnya Berteman Dengan AI https://t.co/vgwjTNV977,maju teknologi  teman ai,advance technology ai friends,0.0,neutral
1008,1015,tilehopper,Kemajuan teknologi my ass AI itu boros listrik boros air boros maintanance investment firms udah bilang added value-nya belum jelas. It's a literal fucking money-pit dan kalau kita omongin image generation yang ada sekarang MUNDUR.,maju teknologi my ass ai boros listrik boros air boros maintanance investment firms udah bilang added valuenya  it s a literal fucking moneypit omongin image generation mundur ,advanced technology my ass ai wastes electricity wastes water wastes maintenance investment firms have said the added value is a literal fucking moneypit talking about the image generation going backwards,-0.16,negative
1009,1016,detikinet,Pada Konferensi AI Dunia di Shanghai CEO Huawei Cloud Zhang Ping'an menyampaikan pesan yang menarik mengenai kemajuan AI di China di tengah sanksi AS. https://t.co/2a44QTDDsa,konferensi ai dunia shanghai ceo huawei cloud zhang ping an pesan tarik maju ai china sanksi as ,Shanghai World AI Conference Huawei Cloud CEO Zhang Ping An Message Pull Ahead China AI Sanctions US,0.0,neutral
1010,1017,NasDem,Partai NasDem menggelar Simposium Ekonomi Prakongres III yang bertajuk Masa Depan Metahuman dan AI Serta Dampaknya Pada Ekonomi Indonesia Selasa (23/07/2024). Milie Lukito Ketua DPP Bidang Ekonomi DPP NasDem menekankan pentingnya beradaptasi dengan kemajuan teknologi di https://t.co/PARB1YtIKX,partai nasdem gelar simposium ekonomi prakongres iii tajuk metahuman ai dampak ekonomi indonesia selasa       milie lukito ketua dpp bidang ekonomi dpp nasdem tekan adaptasi maju teknologi,Nasdem party holds pre-congress 3 economic symposium titled metahuman ai economic impact of indonesia tuesday milie lukito chairman of dpp for economics dpp nasdem presses for advanced adaptation of technology,0.2666666666666666,positive
1011,1018,berita757,BERITA 757 | HATI-HATI PENIPU SEMAKIN BIJAK KEMAJUAN bidang kecerdasan buatan (AI) tidak boleh disangkal namun ia ternyata turut diambil kesempatan oleh sindiket penipuan dalam talian yang menggunakan teknologi itu untuk menipu orang ramai. #Berita757 #RakyatKeutamaanKami https://t.co/eoQZwYUM4M,berita   hati tipu bijak maju bidang cerdas buat  ai  sangkal ambil sempat sindiket tipu tali teknologi tipu orang ramai ,"News of the heart, wise deception, advanced intelligent field for AI to deny taking time, technology fraud syndicate deceives the public",0.475,positive
1012,1019,AimanPsikologi,Pendapat tidak popular: Era kemunculan A.I. berpotensi menjadi 'catalyst' kepada fitnah berleluasa yang sudah sedia ada sekarang. A.I. seperti mana teknologi lain ialah serampang dua mata. Kalau digunakan dengan baik dapat manfaat tak terkira kepada banyak pihak. Tetapi,dapat popular  era muncul a i  potensi catalyst  fitnah leluasa sedia  a i  teknologi serampang mata  manfaat ,can be popular in the era of the emergence of free catalytic potential for free availability of technology with many benefits,0.38,positive
1013,1020,Simanjunta9Nico,Seminar Kemajuan Teknologi Kreator Era Artificial Intelligence di Sumatera Barat: Tantangan dan Peluang Kreativitas. Dulu mahasiswa jika disuruh bikin puisi dua minggu enggak kelar-kelar tapi setelah ada AI lebih cepat. https://t.co/GTiEnS7Z6K https://t.co/52rJZAojca,seminar maju teknologi kreator era artificial intelligence sumatera barat  tantang peluang kreativitas  mahasiswa suruh bikin puisi minggu kelar ai cepat ,"West Sumatra Artificial Intelligence Era Creator Technology Advance Seminar Challenges Students' Creativity Opportunities Ask Them to Write Poetry, Finished Quickly",-0.1333333333333333,negative
1014,1021,detikinet,Seiring dengan kemajuan teknologi teknik kuantitatif AI telah menjadi bagian integral dari pemrosesan informasi saat ini. https://t.co/NF7GC0GQ9t,iring maju teknologi teknik kuantitatif ai integral pemrosesan informasi ,advance technology quantitative engineering ai integral information processing,0.0,neutral
1015,1022,tvOneNews,Yuddy Chrisnandi Sebut Universitas UAG Miliki Karakter Kuat Imbangi Kemajuan Teknologi AI: Yuddy Chrisnandi menyampaikan bahwa karakter UAG yang kuat akan tetap kokoh mengimbangi pesatnya teknologi AI karena kampus ini berfokus pada keseimbangan tiga https://t.co/AVuJcgr4EZ https://t.co/8jAojnJ8BT,yuddy chrisnandi universitas uag milik karakter kuat imbang maju teknologi ai  yuddy chrisnandi karakter uag kuat kokoh imbang pesat teknologi ai kampus fokus imbang,yuddy chrisnandi university uag strong character draw advanced ai technology yuddy chrisnandi uag strong character sturdy draw fast ai technology campus focus draw,0.3666666666666666,positive
1016,1023,tvsarawak,Kemajuan teknologi seperti AI telah membuka jalan kepada perubahan signifikan dalam industri penyiaran. Strim live di https://t.co/XMTbm9wVSI atau di aplikasi MYTV Mana-Mana Unifi TV dan Astro GO sekarang! #TVS122 #TVSNews #TVSarawak https://t.co/a1KkvKFiih,maju teknologi ai buka jalan ubah signifikan industri siar  strim live aplikasi mytv mana unifi tv astro go ,"Advanced AI technology is paving the way for significant change in the live streaming broadcasting industry, the MyTV application, Mana Unifi TV Astro Go",0.3037878787878788,positive
1017,1024,tvOneNews,Dubes Indonesia untuk Tiongkok Blak-blakan soal Kemajuan Ekonomi Digital China yang Perlu Diadopsi RI AI dan E-Commerce Sumbang 30% PDB: Dubes Djauhari mengungkapkan bahwa kolaborasi ekonomi digital antara RI-Tiongkok merupakan langkah penting dalam https://t.co/YjR3Cv4aGL https://t.co/yrrvjIWsns,dubes indonesia tiongkok blakblakan maju ekonomi digital china adopsi ri ai ecommerce sumbang   pdb  dubes djauhari kolaborasi ekonomi digital ritiongkok langkah,"Indonesian Chinese Ambassador openly advances China's digital economy, adopts RI AI ecommerce contributes to GDP, Ambassador Djauhari, collaboration on the digital economy of China, steps",0.0,neutral
1018,1025,Dedearta666,sangat lancar saat mengikuti testnet @BuildOnHybrid ini pengalaman yang bagus untuk kemajuan teknologi dan juga AI. AI revolustion,lancar ikut testnet alam bagus maju teknologi ai  ai revolustion,"smoothly take part in the good nature testnet, advanced AI technology, AI revolution",0.5,positive
1019,1026,hmetromy,#KualaLumpur Kerajaan menyokong usaha untuk mengubah wajah Kuala Lumpur menjadi kawasan yang berupaya mengekalkan nilai warisannya namun dilihat lebih baharu dan moden seiring kemajuan dunia kecerdasan buatan (AI). https://t.co/RPUgPm255L,raja sokong usaha ubah wajah kuala lumpur kawasan upaya kekal nilai waris baharu moden iring maju dunia cerdas buat  ai  ,"Raja supports efforts to change the face of Kuala Lumpur, a region of eternal business, new heritage values, modern and advanced, a smart world for AI",0.2376623376623376,positive
1020,1027,bank_indonesia,#SobatRupiah siapa yg sempat nonton festival musik &amp; menyaksikan kecanggihan teknologi &amp; digitalisasi lewat kehadiran Nike Ardilla versi AI? Keren ya? Contoh lain kemajuan teknologi &amp; digitalisasi yg juga keren &amp; #BeriMakna adalah QRIS Antarnegara! https://t.co/mv0quwsubY https://t.co/Q99eUrBUvD,yg nonton festival musik  amp  saksi canggih teknologi  amp  digitalisasi hadir nike ardilla versi ai  keren ya  contoh maju teknologi  amp  digitalisasi yg keren  amp  qris antarnegara ,"those who watch music festivals and witness advanced technology and digitalization present Nike Ardilla's AI version, cool, cool example of advanced technology and digitalization, QRIS between countries",0.3,positive
1021,1028,99propaganda,Seminar literasi digital di sektor pendidikan harus lebih sering di adakan agar menjadi tempat edukasi dan diskusi agar pengetahuan guru &amp; murid tentang kemajuan teknologi AI tidak tertinggal. Good job @kemkominfo,seminar literasi digital sektor didik adakan edukasi diskusi tahu guru  amp  murid maju teknologi ai tinggal  good job,digital literacy seminar education sector hold education discussion know teacher amp student advance ai technology stay good job,0.35,positive
1022,1029,InvestorID,Seiring kemajuan teknologi AI atau kecerdasan buatan pemanfaatan teknologi ini juga terus meningkat. Tak terkecuali di sektor perbankan https://t.co/qobgIJ51T9 #InvestorDaily #investasi #Saham,iring maju teknologi ai cerdas buat manfaat teknologi tingkat  kecuali sektor perban,Accompanying the advancement of intelligent AI technology for the benefits of technology at all levels except the bandage sector,0.8,positive
1023,1031,bukanhoaxxx,Web AI yang dibutuhin mahasiswa: ChatGPT : buat nanya-nanya Jasper AI : nulis kilat Tome AI : presentasi kilat Writefull : koreksi tulisan Conch AI : Parafrase tulisan Socratic. org: ngerjain PR Midjourney : ngegambar kilat Apa AI andalanmu?,web ai dibutuhin mahasiswa  chatgpt  nanyananya jasper ai  nulis kilat tome ai  presentasi kilat writefull  koreksi tulis conch ai  parafrase tulis socratic  org  ngerjain pr midjourney  ngegambar kilat ai andal ,web ai needed by students chatgpt ask jasper ai lightning writing tome ai lightning presentation writefull correction write conch ai paraphrase write socratic org do homework midjourney lightning drawing ai reliable,0.0,neutral
1024,1033,Strategi_Bisnis,Contoh inovasi produk yg epik selama 50 tahun terakhir : - Smartphone - Mobile banking - Mesin ATM - Truk kontainer - Social Media - Fiber Optic - MRI / Brain Scanner - Viagra - Barcode - Internet Thread ttg INOVASI https://t.co/wXYWwzqB1L,contoh inovasi produk yg epik    smartphone  mobile banking  mesin atm  truk kontainer  social media  fiber optic  mri  brain scanner  viagra  barcode  internet thread ttg inovasi,examples of epic product innovations smartphones mobile banking atm machines container trucks social media fiber optic mri brain scanner viagra barcode internet threads about innovation,0.0666666666666666,positive
1025,1034,_ranituran,Namanya Nightshade. Program yg dibuat oleh mahasiswa &amp; profesor Fakultas Computer Science Universitas Chicago ini bisa bikin generative AI bodoh . Gak cuma bermanfaat buat pelukis alat ini juga bisa utk fotografer yg gak mau karyanya jadi makanan generative AI. https://t.co/mDc6es87FW,nama nightshade  program yg mahasiswa  amp  profesor fakultas computer science universitas chicago bikin generative ai bodoh  gak manfaat peluk alat utk fotografer yg gak karya makan generative ai ,nightshade program name that students and professors of computer science faculty university of chicago make generative ai stupid useless hug tool for photographers who don't work eat generative ai,-0.6499999999999999,negative
1026,1035,MFaizGhifari,Semalem OpenAI release model baru namanya o1 yg dibuat khusus untuk deep think Setara dengan PhD level di physics biology chemistry dan Gold Medalist Olimpiade Komputer Barusan aku cek untuk ngerjain soal CoC hasilnya bener! Sedangkan di GPT-4o masih salah https://t.co/Xx8qC49Fou,semalem openai release model nama o yg khusus deep think tara phd level physics biology chemistry gold medalist olimpiade komputer barusan cek ngerjain coc hasil bener  gpto salah,"Last night, Openai released a model name o that specifically deep think Tara PhD level physics biology chemistry gold medalist computer olympiad just checked working on COC, the results were correct or wrong",-0.1666666666666666,negative
1027,1036,innovacommunity,Sering liat pencurian motor atau mobil yg terekam CCTV tanpa bisa apa2. Cuma jd bukti rekaman ntah berguna atau enggak. Padahal jaman sekarang CCTV sudah canggih dulu cuma bisa deteksi suara &amp; gerakan. Sekarang dengan AI sudah bisa secara spesifik Deteksi manusia. https://t.co/3uSdThBhu7,liat curi motor mobil yg rekam cctv apa  jd bukti rekam ntah guna  jaman cctv canggih deteksi suara  amp  gera  ai spesifik deteksi manusia ,"see stealing a motorbike car that is recorded on CCTV, what is the use of recording evidence in this sophisticated CCTV era, voice detection and AI booths, specific human detection",0.1666666666666666,positive
1028,1037,ryganii,dan kalo ada yg bilang membuat karya baru dari AI ini salah banget. sebetulnya si AI ini cuma mengambil informasi yg ada di memorinya lalu dimanipulasi dan dikombinasi seolah-olah karya baru. yg jadi bisa diperdebatkan ini gagasan/idenya aja sebetulnya cont- https://t.co/huW4F5uPdA,kalo yg bilang karya ai salah banget  si ai ambil informasi yg memori manipulasi kombinasi karya  yg debat gagas ide aja cont,"If you say that AI's work is very wrong, AI takes information that is manipulated by memory, combines works that are debated, just ideas, cont",-0.65,negative
1029,1038,GrindingBasara,Kedua dalam industri seni dan ilustrasi pengkarya manusia sedang dalam bahaya karena AI menawarkan more for less . Lebih banyak hasil untuk usaha yang minim. Tinggal taktiktuk ketik prompt gambar keluar. Lebih cepat lebih murah lebih kompetitif buat industri.,industri seni ilustrasi karya manusia bahaya ai tawar more for less  hasil usaha minim  tinggal taktiktuk ketik prompt gambar  cepat murah kompetitif industri ,art industry illustration human work danger ai fresh more for less minimal effort results just tactics to type prompt image fast cheap competitive industry,0.1619047619047619,positive
1030,1039,Pelabur_Bijak,OpenAI dah create AI baru. Hari tu dia buat ChatGPT Semalam baru release Sora. AI yang boleh create video 1 minit. dari Text sahaja. Ini antara hasilnya. Makin susah nak bezakan asli &amp; rekaan. https://t.co/HpEqZghZ2Z,openai dah create ai  tu chatgpt malam release sora  ai create video  minit  text sahaja  hasil  susah nak bezakan asli  amp  reka ,openai dah create ai tu chatgpt night release sora ai create video minute text only results are difficult to differentiate between original and creative,0.09375,positive
